Age,Potential,Value_Raw,Wage_Raw,Value_Numeric,Wage_Numeric,Height_cm,Weight_kg,Crossing,Finishing,Heading_accuracy,Short_passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_passing,Ball_control,Acceleration,Sprint_speed,Agility,Reactions,Balance,Shot_power,Jumping,Stamina,Strength,Long_shots,Aggression,Interceptions,Vision,Penalties,Composure,Standing_tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes,Positions_CAM,Positions_CB,Positions_CDM,Positions_CF,Positions_CM,Positions_GK,Positions_LAM,Positions_LB,Positions_LCB,Positions_LCM,Positions_LDM,Positions_LM,Positions_LS,Positions_LW,Positions_LWB,Positions_RAM,Positions_RB,Positions_RCB,Positions_RCM,Positions_RDM,Positions_RES,Positions_RF,Positions_RM,Positions_RS,Positions_RW,Positions_RWB,Positions_ST,Preferred_Foot_Left,Preferred_Foot_Right
18.0,73.0,106,129,325000.0,9000.0,178.0,68.0,54.0,50.0,52.0,60.0,48.0,61.0,51.0,47.0,65.0,61.0,60.0,67.0,61.0,51.0,72.0,66.0,48.0,49.0,45.0,43.0,43.0,32.0,52.0,51.0,60.0,46.0,11.0,6.0,14.0,13.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
24.0,65.0,118,61,375000.0,3000.0,171.0,65.0,64.0,54.0,38.0,64.0,52.0,65.0,65.0,54.0,60.0,63.0,59.0,42.0,72.0,69.0,80.0,62.0,47.0,68.0,38.0,58.0,41.0,28.0,63.0,60.0,55.0,38.0,9.0,8.0,7.0,9.0,6.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19.0,80.0,2,61,1200000.0,3000.0,174.0,72.0,49.0,35.0,60.0,68.0,37.0,55.0,43.0,40.0,64.0,65.0,65.0,65.0,55.0,60.0,70.0,53.0,68.0,63.0,64.0,33.0,60.0,63.0,40.0,45.0,45.0,60.0,12.0,13.0,11.0,14.0,9.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20.0,73.0,1,72,1100000.0,4000.0,180.0,72.0,58.0,61.0,52.0,49.0,57.0,65.0,53.0,54.0,41.0,63.0,77.0,82.0,69.0,60.0,72.0,62.0,71.0,71.0,69.0,59.0,48.0,24.0,56.0,55.0,46.0,13.0,9.0,5.0,10.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
20.0,77.0,3,30,1300000.0,1000.0,185.0,78.0,29.0,27.0,58.0,60.0,27.0,42.0,30.0,26.0,61.0,50.0,52.0,63.0,61.0,61.0,57.0,45.0,69.0,68.0,78.0,25.0,63.0,64.0,35.0,33.0,54.0,64.0,7.0,10.0,13.0,14.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28.0,72.0,57,48,2400000.0,2000.0,175.0,70.0,61.0,74.0,64.0,67.0,59.0,72.0,55.0,46.0,59.0,75.0,88.0,81.0,82.0,67.0,71.0,70.0,80.0,76.0,66.0,61.0,45.0,31.0,66.0,65.0,66.0,13.0,8.0,8.0,14.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
25.0,78.0,94,15,3400000.0,14000.0,178.0,68.0,64.0,49.0,52.0,74.0,57.0,64.0,63.0,60.0,68.0,72.0,61.0,69.0,69.0,69.0,71.0,60.0,61.0,72.0,62.0,57.0,66.0,71.0,70.0,58.0,72.0,71.0,12.0,14.0,7.0,9.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25.0,65.0,161,73,525000.0,0.0,178.0,70.0,58.0,62.0,63.0,63.0,46.0,65.0,34.0,36.0,56.0,60.0,73.0,71.0,67.0,56.0,67.0,60.0,65.0,73.0,62.0,56.0,26.0,19.0,51.0,61.0,61.0,14.0,11.0,7.0,14.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
24.0,80.0,14,29,10000000.0,19000.0,178.0,70.0,46.0,58.0,57.0,76.0,35.0,76.0,54.0,41.0,74.0,76.0,80.0,77.0,72.0,76.0,77.0,69.0,72.0,92.0,62.0,66.0,80.0,74.0,70.0,39.0,73.0,75.0,10.0,12.0,10.0,12.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22.0,84.0,45,47,17000000.0,29000.0,190.0,84.0,51.0,74.0,79.0,77.0,70.0,75.0,66.0,49.0,73.0,77.0,66.0,70.0,67.0,76.0,53.0,79.0,88.0,83.0,86.0,68.0,76.0,71.0,76.0,59.0,68.0,68.0,14.0,11.0,8.0,11.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
21.0,75.0,58,85,2500000.0,5000.0,174.0,68.0,49.0,70.0,57.0,63.0,62.0,72.0,58.0,35.0,43.0,70.0,86.0,79.0,81.0,67.0,82.0,63.0,73.0,71.0,59.0,57.0,38.0,31.0,63.0,58.0,64.0,20.0,11.0,15.0,6.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
20.0,71.0,204,86,875000.0,0.0,178.0,70.0,60.0,59.0,54.0,63.0,51.0,64.0,61.0,57.0,62.0,63.0,84.0,90.0,78.0,57.0,80.0,59.0,72.0,65.0,61.0,59.0,72.0,59.0,63.0,50.0,66.0,59.0,14.0,11.0,7.0,8.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
24.0,74.0,9,111,1900000.0,7000.0,180.0,68.0,53.0,53.0,47.0,73.0,34.0,67.0,52.0,42.0,70.0,67.0,70.0,62.0,73.0,67.0,64.0,72.0,65.0,64.0,69.0,58.0,75.0,68.0,64.0,53.0,68.0,70.0,12.0,11.0,10.0,10.0,13.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29.0,79.0,41,41,17500000.0,25000.0,177.0,73.0,74.0,78.0,40.0,80.0,75.0,85.0,80.0,77.0,66.0,83.0,89.0,87.0,92.0,74.0,89.0,78.0,68.0,62.0,67.0,78.0,59.0,25.0,76.0,77.0,77.0,30.0,12.0,16.0,14.0,11.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
20.0,67.0,106,86,325000.0,0.0,187.0,84.0,31.0,60.0,57.0,46.0,42.0,51.0,43.0,38.0,40.0,56.0,56.0,58.0,52.0,56.0,63.0,56.0,71.0,51.0,72.0,50.0,63.0,15.0,43.0,57.0,52.0,19.0,12.0,10.0,11.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
26.0,78.0,10,62,10500000.0,40000.0,173.0,60.0,76.0,70.0,35.0,75.0,65.0,80.0,77.0,75.0,77.0,76.0,84.0,76.0,87.0,65.0,85.0,72.0,53.0,71.0,41.0,72.0,44.0,25.0,80.0,64.0,68.0,26.0,12.0,13.0,14.0,11.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
25.0,70.0,212,61,950000.0,3000.0,195.0,85.0,35.0,35.0,60.0,53.0,27.0,37.0,35.0,36.0,49.0,46.0,49.0,56.0,58.0,54.0,33.0,43.0,72.0,64.0,83.0,44.0,51.0,59.0,34.0,34.0,49.0,74.0,6.0,11.0,8.0,10.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19.0,64.0,73,73,230000.0,0.0,177.0,68.0,41.0,55.0,49.0,48.0,52.0,55.0,45.0,38.0,37.0,53.0,74.0,74.0,56.0,44.0,78.0,55.0,51.0,48.0,45.0,46.0,36.0,18.0,44.0,59.0,46.0,18.0,10.0,11.0,14.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
19.0,80.0,57,9,2400000.0,12000.0,185.0,74.0,72.0,56.0,45.0,65.0,45.0,72.0,61.0,51.0,56.0,70.0,74.0,69.0,68.0,56.0,61.0,58.0,62.0,78.0,60.0,56.0,54.0,56.0,53.0,42.0,51.0,61.0,8.0,11.0,12.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
20.0,77.0,7,48,1700000.0,2000.0,186.0,80.0,56.0,65.0,61.0,59.0,59.0,62.0,54.0,45.0,46.0,63.0,78.0,79.0,66.0,62.0,63.0,62.0,82.0,55.0,76.0,61.0,41.0,18.0,55.0,50.0,54.0,26.0,11.0,8.0,15.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
24.0,71.0,6,61,1600000.0,3000.0,178.0,72.0,65.0,63.0,58.0,64.0,67.0,70.0,67.0,50.0,56.0,69.0,84.0,81.0,82.0,63.0,73.0,75.0,74.0,71.0,61.0,65.0,45.0,66.0,63.0,70.0,60.0,60.0,12.0,9.0,12.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
23.0,78.0,91,9,3100000.0,12000.0,174.0,65.0,54.0,65.0,48.0,74.0,54.0,69.0,56.0,45.0,70.0,71.0,70.0,70.0,69.0,68.0,80.0,64.0,62.0,74.0,66.0,60.0,53.0,62.0,66.0,55.0,67.0,64.0,14.0,11.0,8.0,11.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
21.0,69.0,118,72,375000.0,4000.0,174.0,65.0,52.0,30.0,43.0,52.0,20.0,50.0,29.0,25.0,53.0,55.0,68.0,62.0,66.0,52.0,52.0,38.0,63.0,67.0,60.0,24.0,47.0,55.0,52.0,35.0,45.0,55.0,9.0,7.0,7.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
24.0,64.0,143,86,450000.0,0.0,177.0,64.0,63.0,59.0,55.0,61.0,46.0,62.0,41.0,33.0,63.0,63.0,44.0,37.0,61.0,70.0,48.0,51.0,66.0,58.0,63.0,41.0,46.0,13.0,65.0,48.0,45.0,18.0,12.0,12.0,11.0,12.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
21.0,66.0,135,73,400000.0,0.0,191.0,88.0,13.0,10.0,15.0,16.0,8.0,12.0,13.0,9.0,14.0,18.0,20.0,19.0,31.0,57.0,28.0,43.0,53.0,29.0,65.0,11.0,28.0,15.0,44.0,11.0,35.0,13.0,58.0,59.0,57.0,52.0,62.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25.0,83.0,86,116,28500000.0,83000.0,183.0,80.0,47.0,81.0,77.0,75.0,79.0,78.0,68.0,50.0,67.0,79.0,75.0,76.0,69.0,83.0,69.0,81.0,86.0,74.0,78.0,73.0,73.0,37.0,70.0,69.0,78.0,41.0,13.0,11.0,6.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
29.0,66.0,203,61,850000.0,3000.0,175.0,71.0,63.0,58.0,36.0,65.0,51.0,64.0,67.0,38.0,65.0,62.0,72.0,72.0,71.0,61.0,74.0,59.0,59.0,73.0,68.0,51.0,61.0,23.0,60.0,48.0,69.0,27.0,7.0,8.0,9.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
19.0,74.0,156,98,500000.0,6000.0,186.0,75.0,43.0,29.0,52.0,55.0,21.0,57.0,33.0,32.0,41.0,60.0,69.0,76.0,67.0,57.0,57.0,28.0,68.0,77.0,72.0,28.0,81.0,55.0,47.0,39.0,54.0,55.0,13.0,15.0,13.0,14.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20.0,70.0,79,9,250000.0,12000.0,170.0,60.0,47.0,54.0,26.0,46.0,47.0,63.0,51.0,38.0,39.0,52.0,64.0,64.0,71.0,41.0,76.0,55.0,27.0,49.0,31.0,48.0,31.0,23.0,46.0,54.0,47.0,19.0,15.0,7.0,7.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
17.0,79.0,2,61,1200000.0,3000.0,183.0,75.0,44.0,36.0,63.0,62.0,31.0,48.0,44.0,29.0,52.0,59.0,60.0,66.0,54.0,61.0,60.0,48.0,68.0,57.0,66.0,32.0,59.0,65.0,51.0,31.0,63.0,66.0,5.0,11.0,8.0,9.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22.0,73.0,3,48,1300000.0,2000.0,183.0,73.0,28.0,68.0,61.0,59.0,54.0,60.0,44.0,34.0,39.0,64.0,72.0,73.0,61.0,60.0,59.0,61.0,77.0,60.0,75.0,58.0,46.0,22.0,54.0,56.0,60.0,13.0,13.0,10.0,13.0,12.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
32.0,65.0,149,118,475000.0,0.0,188.0,88.0,27.0,30.0,69.0,64.0,28.0,34.0,27.0,28.0,63.0,42.0,66.0,64.0,54.0,58.0,55.0,37.0,75.0,66.0,90.0,25.0,73.0,55.0,37.0,42.0,57.0,65.0,14.0,14.0,10.0,10.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26.0,67.0,184,86,700000.0,0.0,187.0,72.0,57.0,32.0,61.0,59.0,43.0,47.0,39.0,37.0,50.0,58.0,63.0,64.0,65.0,62.0,66.0,56.0,65.0,80.0,59.0,31.0,61.0,60.0,39.0,37.0,52.0,64.0,9.0,11.0,7.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
24.0,72.0,5,72,1500000.0,4000.0,180.0,73.0,67.0,62.0,37.0,71.0,61.0,65.0,65.0,55.0,68.0,69.0,67.0,59.0,72.0,63.0,70.0,63.0,52.0,66.0,59.0,65.0,57.0,62.0,73.0,60.0,69.0,62.0,7.0,10.0,7.0,6.0,13.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20.0,80.0,62,3,2900000.0,10000.0,173.0,70.0,65.0,65.0,48.0,67.0,52.0,75.0,60.0,59.0,64.0,69.0,72.0,70.0,73.0,61.0,74.0,66.0,55.0,42.0,49.0,57.0,50.0,36.0,66.0,58.0,63.0,36.0,11.0,6.0,13.0,13.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26.0,68.0,1,85,1100000.0,5000.0,170.0,61.0,64.0,31.0,60.0,63.0,36.0,63.0,60.0,31.0,42.0,64.0,80.0,77.0,75.0,63.0,74.0,53.0,74.0,70.0,60.0,32.0,62.0,64.0,49.0,39.0,58.0,63.0,13.0,10.0,10.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18.0,80.0,201,48,825000.0,2000.0,186.0,67.0,38.0,66.0,62.0,55.0,60.0,62.0,54.0,55.0,33.0,62.0,68.0,70.0,78.0,54.0,69.0,63.0,58.0,54.0,46.0,60.0,33.0,20.0,51.0,64.0,54.0,14.0,14.0,6.0,8.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
21.0,77.0,4,125,1400000.0,0.0,192.0,83.0,27.0,24.0,63.0,60.0,28.0,54.0,29.0,28.0,57.0,58.0,59.0,60.0,48.0,61.0,44.0,40.0,74.0,59.0,77.0,22.0,62.0,65.0,29.0,39.0,51.0,62.0,12.0,13.0,7.0,7.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30.0,68.0,0,0,0.0,0.0,198.0,90.0,45.0,73.0,71.0,60.0,59.0,61.0,41.0,45.0,58.0,64.0,69.0,70.0,59.0,62.0,68.0,71.0,85.0,59.0,84.0,63.0,67.0,33.0,62.0,69.0,61.0,40.0,9.0,10.0,10.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
18.0,82.0,57,85,2400000.0,5000.0,188.0,78.0,68.0,68.0,48.0,56.0,40.0,65.0,63.0,40.0,55.0,63.0,85.0,83.0,60.0,63.0,64.0,72.0,77.0,74.0,78.0,47.0,43.0,38.0,61.0,56.0,60.0,39.0,6.0,14.0,6.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
23.0,67.0,161,30,525000.0,1000.0,171.0,68.0,53.0,49.0,35.0,59.0,43.0,67.0,52.0,51.0,50.0,63.0,80.0,73.0,84.0,49.0,85.0,55.0,42.0,66.0,33.0,57.0,39.0,26.0,54.0,56.0,55.0,40.0,12.0,15.0,8.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
20.0,73.0,53,85,1000000.0,5000.0,168.0,63.0,58.0,44.0,51.0,59.0,44.0,62.0,45.0,43.0,51.0,65.0,85.0,84.0,81.0,59.0,88.0,60.0,55.0,62.0,34.0,43.0,50.0,55.0,50.0,48.0,57.0,59.0,12.0,10.0,6.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
26.0,81.0,69,4,22500000.0,110000.0,184.0,78.0,76.0,69.0,62.0,81.0,59.0,79.0,74.0,58.0,80.0,80.0,78.0,91.0,78.0,80.0,71.0,77.0,78.0,79.0,74.0,68.0,76.0,80.0,78.0,67.0,77.0,76.0,13.0,10.0,12.0,12.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
21.0,76.0,60,61,2700000.0,3000.0,168.0,62.0,66.0,52.0,56.0,65.0,44.0,65.0,58.0,45.0,62.0,65.0,83.0,78.0,82.0,64.0,90.0,56.0,68.0,80.0,53.0,52.0,58.0,64.0,64.0,40.0,62.0,63.0,6.0,14.0,12.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
28.0,70.0,6,6,1600000.0,11000.0,174.0,69.0,63.0,74.0,55.0,62.0,58.0,75.0,52.0,51.0,58.0,72.0,84.0,75.0,81.0,62.0,82.0,74.0,72.0,64.0,59.0,65.0,24.0,22.0,65.0,59.0,60.0,28.0,11.0,10.0,13.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
23.0,66.0,143,48,450000.0,2000.0,178.0,62.0,48.0,47.0,33.0,61.0,35.0,59.0,46.0,39.0,60.0,59.0,76.0,73.0,84.0,59.0,77.0,53.0,54.0,73.0,42.0,52.0,44.0,51.0,56.0,40.0,57.0,55.0,13.0,12.0,6.0,10.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
19.0,74.0,215,61,975000.0,3000.0,178.0,76.0,46.0,25.0,60.0,56.0,27.0,57.0,32.0,30.0,51.0,62.0,78.0,81.0,69.0,60.0,65.0,44.0,77.0,59.0,70.0,26.0,63.0,60.0,60.0,41.0,61.0,62.0,10.0,14.0,11.0,14.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28.0,70.0,6,18,1600000.0,15000.0,182.0,78.0,68.0,65.0,40.0,73.0,53.0,71.0,68.0,57.0,72.0,69.0,79.0,85.0,75.0,59.0,62.0,74.0,62.0,76.0,63.0,69.0,68.0,43.0,71.0,55.0,68.0,51.0,8.0,13.0,8.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
27.0,71.0,90,61,2000000.0,3000.0,180.0,67.0,48.0,67.0,26.0,71.0,62.0,72.0,66.0,58.0,68.0,71.0,80.0,72.0,82.0,66.0,61.0,65.0,52.0,48.0,52.0,68.0,31.0,26.0,71.0,69.0,65.0,21.0,6.0,9.0,8.0,8.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21.0,67.0,143,48,450000.0,2000.0,180.0,83.0,38.0,47.0,52.0,62.0,39.0,58.0,44.0,49.0,60.0,61.0,69.0,63.0,65.0,57.0,76.0,58.0,68.0,68.0,73.0,49.0,71.0,56.0,49.0,42.0,54.0,56.0,14.0,12.0,9.0,8.0,8.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
